Week,Day,Date,,,,OT,Rec,,Opp,Tm,OppScore,1stD,TotYd,PassY,RushY,TOL,1stD,TotYd,DPassY,DRushY,TOG,Offense,Defense,Sp. Tms
14,Sun,December 11,1:00PM ET,boxscore,W,,9-4,@,Pittsburgh Steelers,16,14,18,309,94,215,,23,329,264,65,3,1.06,-7.51,6.16
15,Sat,December 17,4:30PM ET,boxscore,L,,9-5,@,Cleveland Browns,3,13,17,324,126,198,2,19,283,140,143,,-7.94,-2.64,-0.26
16,Sat,December 24,1:00PM ET,boxscore,W,,10-5,,Atlanta Falcons,17,9,15,299,115,184,,17,327,212,115,1,2.18,7.26,-3.42
17,Sun,January 1,8:20PM ET,boxscore,L,,10-6,,Pittsburgh Steelers,13,16,15,240,120,120,1,22,351,153,198,,-0.15,-9.30,6.66
18,Sun,January 8,1:00PM ET,boxscore,L,,10-7,@,Cincinnati Bengals,16,27,20,386,276,110,4,15,257,202,55,1,-13.37,9.98,-2.37
,,,,,,,,,,,,,,,,,,,,,,,,
1,Sun,September 10,1:00PM ET,boxscore,W,,1-0,,Houston Texans,25,9,18,265,155,110,2,18,268,196,72,1,-0.55,15.24,-0.49
2,Sun,September 17,1:00PM ET,boxscore,W,,2-0,@,Cincinnati Bengals,27,24,26,415,237,178,,19,282,216,66,1,18.73,-6.95,-6.67
3,Sun,September 24,1:00PM ET,boxscore,L,OT,2-1,,Indianapolis Colts,19,22,20,364,178,186,2,19,327,188,139,,-5.27,13.57,-10.63
4,Sun,October 1,1:00PM ET,boxscore,W,,3-1,@,Cleveland Browns,28,3,16,296,165,131,1,13,166,73,93,3,2.36,25.42,-2.71
5,Sun,October 8,1:00PM ET,boxscore,L,,3-2,@,Pittsburgh Steelers,10,17,19,335,210,125,3,17,289,202,87,1,-16.12,5.08,3.84
6,Sun,October 15,9:30AM ET,boxscore,W,,4-2,@,Tennessee Titans,24,16,20,360,221,139,1,17,233,104,129,2,3.16,1.30,4.65
7,Sun,October 22,1:00PM ET,boxscore,W,,5-2,,Detroit Lions,38,6,23,503,357,146,1,18,337,253,84,1,26.48,6.40,-3.38
8,Sun,October 29,4:25PM ET,boxscore,W,,6-2,@,Arizona Cardinals,31,24,21,268,138,130,,22,310,181,129,2,9.20,3.72,-1.65
9,Sun,November 5,1:00PM ET,boxscore,W,,7-2,,Seattle Seahawks,37,3,29,515,217,298,2,6,151,123,28,2,17.08,21.73,-5.23
10,Sun,November 12,1:00PM ET,boxscore,L,,7-3,,Cleveland Browns,31,33,18,306,200,106,2,24,373,195,178,2,2.49,-6.32,1.10
11,Thu,November 16,8:15PM ET,boxscore,W,,8-3,,Cincinnati Bengals,34,20,22,405,248,157,,20,272,136,136,,19.09,-4.61,1.27
12,Sun,November 26,8:20PM ET,boxscore,W,,9-3,@,Los Angeles Chargers,20,10,20,361,164,197,,16,279,193,86,4,1.22,16.16,-5.76
14,Sun,December 10,1:00PM ET,boxscore,W,OT,10-3,,Los Angeles Rams,37,31,23,449,310,139,1,24,410,282,128,,13.48,-7.96,0.55
15,Sun,December 17,8:20PM ET,boxscore,W,,11-3,@,Jacksonville Jaguars,23,7,25,396,145,251,1,16,333,258,75,2,8.41,3.03,2.47
16,Mon,December 25,8:15PM ET,boxscore,W,,12-3,@,San Francisco 49ers,33,19,23,343,241,102,,21,429,308,121,5,11.84,4.26,-1.31
17,Sun,December 31,1:00PM ET,boxscore,W,,13-3,,Miami Dolphins,56,19,24,491,331,160,1,20,375,221,154,3,31.09,10.36,-1.21
18,Sat,January 6,4:30PM ET,boxscore,L,,13-4,,Pittsburgh Steelers,10,17,13,224,118,106,2,16,289,134,155,2,-12.05,7.10,-3.24
,,,,,,,,,,,,,,,,,,,,,,,,
1,Thu,September 5,8:20PM ET,boxscore,L,,0-1,@,Kansas City Chiefs,20,27,25,452,267,185,1,21,353,281,72,1,9.42,-11.81,-2.11
2,Sun,September 15,1:00PM ET,boxscore,L,,0-2,,Las Vegas Raiders,23,26,21,383,232,151,1,18,260,233,27,1,6.12,0.50,-6.24
3,Sun,September 22,4:25PM ET,boxscore,W,,1-2,@,Dallas Cowboys,28,25,24,456,182,274,,26,412,361,51,1,20.98,-8.34,-5.94
4,Sun,September 29,8:20PM ET,boxscore,W,,2-2,,Buffalo Bills,35,10,22,427,156,271,1,12,236,155,81,1,19.69,6.92,-2.37
5,Sun,October 6,1:00PM ET,boxscore,W,OT,3-2,@,Cincinnati Bengals,41,38,30,520,345,175,1,23,442,371,71,1,24.97,-19.24,-2.47
6,Sun,October 13,1:00PM ET,boxscore,W,,4-2,,Washington Commanders,30,23,28,484,308,176,1,18,305,253,52,,20.33,-9.50,-3.41
7,Mon,October 21,8:15PM ET,boxscore,W,,5-2,@,Tampa Bay Buccaneers,41,31,22,508,264,244,1,28,481,356,125,2,23.15,-13.75,0.41
8,Sun,October 27,1:00PM ET,boxscore,L,,5-3,@,Cleveland Browns,24,29,22,387,263,124,,22,401,321,80,1,9.18,-9.15,-3.48
9,Sun,November 3,1:00PM ET,boxscore,W,,6-3,,Denver Broncos,41,10,25,396,269,127,,20,319,197,122,1,23.60,7.44,-2.92
10,Thu,November 7,8:15PM ET,boxscore,W,,7-3,,Cincinnati Bengals,35,34,20,389,290,99,,27,470,421,49,1,18.95,-18.28,4.77
11,Sun,November 17,1:00PM ET,boxscore,L,,7-4,@,Pittsburgh Steelers,16,18,16,329,205,124,3,18,303,181,122,1,-6.69,14.52,-10.67
12,Mon,November 25,8:15PM ET,boxscore,W,,8-4,@,Los Angeles Chargers,30,23,19,389,177,212,,19,285,202,83,,17.12,-8.34,-1.62
