Season,Week,HomeTeam,AwayTeam,WinPercentage,RushYards,PassYards,Scoring,RushYardsAllowed,PassYardsAllowed,DefenseScoringAllowed,KickingPercentage,TurnoverMargin,Winner
2022,15,Buffalo Bills,Miami Dolphins,H,A,A,H,A,A,A,H,H,H
2022,15,New Orleans Saints,Atlanta Falcons,A,A,H,A,H,A,A,A,A,H
2022,15,Carolina Panthers,Pittsburgh Steelers,H,H,A,H,H,A,H,H,A,A
2022,15,Chicago Bears,Philadelphia Eagles,A,H,A,A,H,H,H,H,A,A
2022,15,Jacksonville Jaguars,Dallas Cowboys,A,A,H,A,A,H,H,A,A,H
2022,15,New York Jets,Detroit Lions,H,A,A,A,A,A,A,H,A,A
2022,15,Houston Texans,Kansas City Chiefs,A,H,A,A,H,A,H,H,A,A
2022,15,Denver Broncos,Arizona Cardinals,A,A,A,A,H,A,A,A,H,H
2022,15,Las Vegas Raiders,New England Patriots,A,H,H,H,H,H,H,H,A,H
2022,15,Tampa Bay Buccaneers,Cincinnati Bengals,A,H,H,A,H,A,H,A,A,A
2022,15,Los Angeles Chargers,Tennessee Titans,H,H,H,H,A,A,H,H,H,H
2022,15,Washington Commanders,New York Giants,H,A,H,A,A,A,A,A,A,A
2022,15,Green Bay Packers,Los Angeles Rams,H,A,H,H,H,A,A,A,A,H
2022,16,New York Jets,Jacksonville Jaguars,H,A,A,A,A,A,A,A,A,A
2022,16,Baltimore Ravens,Atlanta Falcons,H,H,H,H,H,A,A,A,H,H
2022,16,Chicago Bears,Buffalo Bills,A,H,A,A,H,A,H,H,H,A
2022,16,Carolina Panthers,Detroit Lions,A,H,A,A,A,A,A,H,A,H
2022,16,New England Patriots,Cincinnati Bengals,A,A,A,A,H,A,A,H,H,A
2022,16,Cleveland Browns,New Orleans Saints,H,H,A,H,H,H,H,H,H,A
2022,16,Tennessee Titans,Houston Texans,H,A,A,H,H,H,A,A,H,A
2022,16,Kansas City Chiefs,Seattle Seahawks,H,H,H,H,A,H,A,A,A,H
2022,16,Minnesota Vikings,New York Giants,H,H,H,H,A,H,H,A,H,H
